sample_alias,sample_accession_id,biosample_id,run_accession_id,experiment_accession_id,study_accession_id,sample_attributes
637175,EGAN00001188043,SAMEA2337289,EGAR00001163599,EGAX00001158921,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=KHM-1B;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% HI FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
637189,EGAN00001187833,SAMEA2337079,EGAR00001163390,EGAX00001158712,EGAS00001000610,"Age=57;Age_Unit=Years;Cell_line=COLO 699;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
639148,EGAN00001188328,SAMEA2337574,EGAR00001163884,EGAX00001159206,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=SK-MM-2;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Primary_Tissue=Blood;Tissue_Diagnosis=Leukemia;Tissue_supergroup=Lymphoid"
639149,EGAN00001188314,SAMEA2337560,EGAR00001163870,EGAX00001159192,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=SIG-M5;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 20% HI FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Leukemia Acute Myelogenic;Tissue_supergroup=Lymphoid"
639151,EGAN00001187955,SAMEA2337201,EGAR00001163511,EGAX00001158833,EGAS00001000610,"Age=53;Age_Unit=Years;Cell_line=HCC33;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 20% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Small Cell;Tissue_supergroup=Lung"
639152,EGAN00001188218,SAMEA2337464,EGAR00001163774,EGAX00001159096,EGAS00001000610,"Age=63;Age_Unit=Years;Cell_line=NCI-H847;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Small Cell;Tissue_supergroup=Lung"
639153,EGAN00001187992,SAMEA2337238,EGAR00001163548,EGAX00001158870,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=Hs 38.T;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""DMEM, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Teratoma;Tissue_supergroup=Ovary"
639155,EGAN00001188019,SAMEA2337265,EGAR00001163575,EGAX00001158897,EGAS00001000610,"Age=63;Age_Unit=Years;Cell_line=IM-95m;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""DMEM, 10% FBS, 10mg/L Insulin, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Stomach;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Stomach"
639156,EGAN00001187913,SAMEA2337159,EGAR00001163469,EGAX00001158791,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=GP2d;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
639157,EGAN00001187914,SAMEA2337160,EGAR00001163470,EGAX00001158792,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=GP5d;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
639158,EGAN00001187994,SAMEA2337240,EGAR00001163550,EGAX00001158872,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=Hs 675.T;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
639159,EGAN00001188008,SAMEA2337254,EGAR00001163564,EGAX00001158886,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=HT-115;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
639160,EGAN00001188120,SAMEA2337366,EGAR00001163676,EGAX00001158998,EGAS00001000610,"Age=39;Age_Unit=Years;Cell_line=MKN-7;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Gln"";Metastatic_Tissue=NA;Primary_Tissue=Stomach;Tissue_Diagnosis=Adenocarcinoma Tubular;Tissue_supergroup=Stomach"
639162,EGAN00001187981,SAMEA2337227,EGAR00001163537,EGAX00001158859,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=HL-60;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% HI FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Leukemia;Tissue_supergroup=Lymphoid"
639164,EGAN00001187816,SAMEA2337062,EGAR00001163373,EGAX00001158695,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=CaR-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
639165,EGAN00001187857,SAMEA2337103,EGAR00001163413,EGAX00001158735,EGAS00001000610,"Age=45;Age_Unit=Years;Cell_line=CW-2;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
639166,EGAN00001188286,SAMEA2337532,EGAR00001163842,EGAX00001159164,EGAS00001000610,"Age=73;Age_Unit=Years;Cell_line=RCM-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
639168,EGAN00001187866,SAMEA2337112,EGAR00001163422,EGAX00001158744,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=DMS 454;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""Waymouth's MB 752/1 medium, 10% HI FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Small Cell;Tissue_supergroup=Lung"
639169,EGAN00001187867,SAMEA2337113,EGAR00001163423,EGAX00001158745,EGAS00001000610,"Age=54;Age_Unit=Years;Cell_line=DMS 53;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""Waymouth's MB 752/1 medium, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Small Cell;Tissue_supergroup=Lung"
639170,EGAN00001188135,SAMEA2337381,EGAR00001163691,EGAX00001159013,EGAS00001000610,"Age=67;Age_Unit=Years;Cell_line=NCI-H1092;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""HITES, 5% FBS"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Small Cell;Tissue_supergroup=Lung"
639171,EGAN00001188162,SAMEA2337408,EGAR00001163718,EGAX00001159040,EGAS00001000610,"Age=59;Age_Unit=Years;Cell_line=NCI-H1882;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""HITES, 5% FBS"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Small Cell;Tissue_supergroup=Lung"
639172,EGAN00001188173,SAMEA2337419,EGAR00001163729,EGAX00001159051,EGAS00001000610,"Age=59;Age_Unit=Years;Cell_line=NCI-H2081;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""HITES, 5% FBS"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Small Cell;Tissue_supergroup=Lung"
639173,EGAN00001188182,SAMEA2337428,EGAR00001163738,EGAX00001159060,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H2172;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
639174,EGAN00001188183,SAMEA2337429,EGAR00001163739,EGAX00001159061,EGAS00001000610,"Age=67;Age_Unit=Years;Cell_line=NCI-H2196;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""DMEM:F12, 5% FBS, 0.005 mg/ml insulin, 0.01 mg/ml Transferrin, 30nM Sodium selenite, 10nM Hydrocortisone, 10nM beta-estradiol, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Small Cell;Tissue_supergroup=Lung"
639175,EGAN00001188184,SAMEA2337430,EGAR00001163740,EGAX00001159062,EGAS00001000610,"Age=67;Age_Unit=Years;Cell_line=NCI-H2198;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""DMEM:F12, 5% FBS, 0.005 mg/ml insulin, 0.01 mg/ml Transferrin, 30nM Sodium selenite, 10nM Hydrocortisone, 10nM beta-estradiol, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Small Cell;Tissue_supergroup=Lung"
639176,EGAN00001188208,SAMEA2337454,EGAR00001163764,EGAX00001159086,EGAS00001000610,"Age=56;Age_Unit=Years;Cell_line=NCI-H510A;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""F-12K, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Small Cell;Tissue_supergroup=Lung"
639178,EGAN00001188382,SAMEA2337628,EGAR00001163938,EGAX00001159260,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=SW 900;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
639179,EGAN00001187762,SAMEA2337008,EGAR00001163319,EGAX00001158641,EGAS00001000610,"Age=52;Age_Unit=NA;Cell_line=A-498;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Kidney;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Kidney"
639180,EGAN00001187835,SAMEA2337081,EGAR00001163392,EGAX00001158714,EGAS00001000610,"Age=62;Age_Unit=Years;Cell_line=COLO 792;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
639181,EGAN00001187862,SAMEA2337108,EGAR00001163418,EGAX00001158740,EGAS00001000610,"Age=59;Age_Unit=Years;Cell_line=DEOC-1;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
639182,EGAN00001188032,SAMEA2337278,EGAR00001163588,EGAX00001158910,EGAS00001000610,"Age=54;Age_Unit=Years;Cell_line=JL-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""DMEM, 20% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Pleura;Tissue_Diagnosis=Mesothelioma;Tissue_supergroup=Other"
639183,EGAN00001188038,SAMEA2337284,EGAR00001163594,EGAX00001158916,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=Kasumi-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% HI FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Leukemia Acute Myelogenic;Tissue_supergroup=Lymphoid"
639184,EGAN00001188323,SAMEA2337569,EGAR00001163879,EGAX00001159201,EGAS00001000610,"Age=42;Age_Unit=Years;Cell_line=SK-MEL-3;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
639185,EGAN00001188325,SAMEA2337571,EGAR00001163881,EGAX00001159203,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=SK-MEL-31;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
639186,EGAN00001188390,SAMEA2337636,EGAR00001163946,EGAX00001159268,EGAS00001000610,"Age=1;Age_Unit=Years;Cell_line=THP-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640 10% HI FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Leukemia Acute Myelogenic;Tissue_supergroup=Lymphoid"
639187,EGAN00001188405,SAMEA2337651,EGAR00001163961,EGAX00001159283,EGAS00001000610,"Age=57;Age_Unit=Years;Cell_line=UACC-893;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""Leibovitz's L-15, 20% FBS, 2mM L-glutamine, 10ng/ml EGF"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
639188,EGAN00001187817,SAMEA2337063,EGAR00001163374,EGAX00001158696,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=CCRF-SB;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% HI FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Leukemia;Tissue_supergroup=Lymphoid"
639189,EGAN00001188194,SAMEA2337440,EGAR00001163750,EGAX00001159072,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H2596;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Mesothelioma;Tissue_supergroup=Lung"
639190,EGAN00001188196,SAMEA2337442,EGAR00001163752,EGAX00001159074,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H2795;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Mesothelioma;Tissue_supergroup=Lung"
639191,EGAN00001188065,SAMEA2337311,EGAR00001163621,EGAX00001158943,EGAS00001000610,"Age=50;Age_Unit=Years;Cell_line=KYSE-140;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Esophagus;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
639192,EGAN00001188072,SAMEA2337318,EGAR00001163628,EGAX00001158950,EGAS00001000610,"Age=58;Age_Unit=Years;Cell_line=KYSE-520;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Esophagus;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
639193,EGAN00001188073,SAMEA2337319,EGAR00001163629,EGAX00001158951,EGAS00001000610,"Age=77;Age_Unit=Years;Cell_line=KYSE-70;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Esophagus;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
639194,EGAN00001188066,SAMEA2337312,EGAR00001163622,EGAX00001158944,EGAS00001000610,"Age=49;Age_Unit=Years;Cell_line=KYSE-150;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Esophagus;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
639195,EGAN00001188067,SAMEA2337313,EGAR00001163623,EGAX00001158945,EGAS00001000610,"Age=53;Age_Unit=Years;Cell_line=KYSE-180;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Esophagus;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
639196,EGAN00001188068,SAMEA2337314,EGAR00001163624,EGAX00001158946,EGAS00001000610,"Age=79;Age_Unit=Years;Cell_line=KYSE-270;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Esophagus;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
639197,EGAN00001188069,SAMEA2337315,EGAR00001163625,EGAX00001158947,EGAS00001000610,"Age=64;Age_Unit=Years;Cell_line=KYSE-30;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Esophagus;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
639198,EGAN00001188070,SAMEA2337316,EGAR00001163626,EGAX00001158948,EGAS00001000610,"Age=59;Age_Unit=Years;Cell_line=KYSE-450;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Esophagus;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
639199,EGAN00001188071,SAMEA2337317,EGAR00001163627,EGAX00001158949,EGAS00001000610,"Age=67;Age_Unit=Years;Cell_line=KYSE-510;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Primary_Tissue=Esophagus;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
639205,EGAN00001188064,SAMEA2337310,EGAR00001163620,EGAX00001158942,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=KURAMOCHI;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Ovary"
639206,EGAN00001188255,SAMEA2337501,EGAR00001163811,EGAX00001159133,EGAS00001000610,"Age=40;Age_Unit=Years;Cell_line=OVISE;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Adenocarcinoma Clear Cell;Tissue_supergroup=Ovary"
639207,EGAN00001188259,SAMEA2337505,EGAR00001163815,EGAX00001159137,EGAS00001000610,"Age=78;Age_Unit=Years;Cell_line=OVTOKO;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Adenocarcinoma Clear Cell;Tissue_supergroup=Ovary"
639208,EGAN00001188092,SAMEA2337338,EGAR00001163648,EGAX00001158970,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=MCAS;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Ovary"
639209,EGAN00001187832,SAMEA2337078,EGAR00001163389,EGAX00001158711,EGAS00001000610,"Age=57;Age_Unit=Years;Cell_line=COLO 680N;ENA-CHECKLIST=ERC000026;Ethnicity=African;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Esophagus;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Head-Neck"
639211,EGAN00001188256,SAMEA2337502,EGAR00001163812,EGAX00001159134,EGAS00001000610,"Age=40;Age_Unit=Years;Cell_line=OVKATE;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Adenocarcinoma Papillary Serous;Tissue_supergroup=Ovary"
639212,EGAN00001188258,SAMEA2337504,EGAR00001163814,EGAX00001159136,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=OVSAHO;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Adenocarcinoma Papillary Serous;Tissue_supergroup=Ovary"
